strategy,entry_date,direction,match,recon_sl_pips,recon_tp_pips,hist_sl_pips,hist_r_multiple
EURJPY_AMR,2023-12-21,BUY,EXACT/ACCEPTABLE MATCH,87.6,58.4,87.60750000000286,0.1346916645264345
EURJPY_AMR,2023-12-22,BUY,MISMATCH (false positive -- reconstructed signal not in history),,,,
EURJPY_AMR,2023-12-25,BUY,EXACT/ACCEPTABLE MATCH,42.9,28.6,42.86999999999921,0.6204805225099251
EURJPY_AMR,2023-12-27,BUY,EXACT/ACCEPTABLE MATCH,17.0,11.3,17.017500000004304,0.5464962538561862
EURJPY_AMR,2023-12-28,BUY,EXACT/ACCEPTABLE MATCH,57.5,38.3,57.45000000000147,0.6318537859007671
EURJPY_AMR,2023-12-29,BUY,EXACT/ACCEPTABLE MATCH,22.3,14.9,22.312500000001023,0.5781512605041752
EURJPY_AMR,2024-01-02,BUY,EXACT/ACCEPTABLE MATCH,37.2,24.8,37.19250000000045,0.6130268199233643
EURJPY_AMR,2024-01-03,SELL,EXACT/ACCEPTABLE MATCH,27.2,18.2,27.224999999995703,0.5913682277319575
EURJPY_AMR,2024-01-04,BUY,EXACT/ACCEPTABLE MATCH,37.2,24.8,37.17749999999995,0.6132741577567085
EURJPY_AMR,2024-01-05,BUY,EXACT/ACCEPTABLE MATCH,30.0,20.0,29.97000000000156,0.6006006006005693
EURJPY_AMR,2024-01-08,BUY,EXACT/ACCEPTABLE MATCH,49.1,32.8,49.14750000000083,0.6266849788900652
EURJPY_AMR,2024-01-09,BUY,EXACT/ACCEPTABLE MATCH,9.4,6.3,9.375,0.448
EURJPY_AMR,2024-01-10,SELL,EXACT/ACCEPTABLE MATCH,23.6,15.7,23.60250000000121,-1.084630865374375
EURJPY_AMR,2024-01-11,SELL,EXACT/ACCEPTABLE MATCH,21.8,14.5,21.809999999999263,0.573131591013316
EURJPY_AMR,2024-01-12,BUY,EXACT/ACCEPTABLE MATCH,43.6,29.0,43.559999999996535,0.619834710743851
EURJPY_AMR,2024-01-15,BUY,EXACT/ACCEPTABLE MATCH,19.8,13.2,19.81500000000125,0.565228362351718
EURJPY_AMR,2024-01-16,BUY,EXACT/ACCEPTABLE MATCH,18.7,12.5,18.689999999998008,0.5617977528090486
EURJPY_AMR,2024-01-17,SELL,EXACT/ACCEPTABLE MATCH,16.9,11.2,16.860000000001207,-1.1209964412810585
EURJPY_AMR,2024-01-18,SELL,EXACT/ACCEPTABLE MATCH,20.3,13.5,20.264999999999134,0.5674808783617317
EURJPY_AMR,2024-01-19,SELL,EXACT/ACCEPTABLE MATCH,16.2,10.8,16.245000000002108,0.54170514004302
EURJPY_AMR,2024-01-22,BUY,EXACT/ACCEPTABLE MATCH,13.7,9.2,13.74749999999807,0.5237315875614483
EURJPY_AMR,2024-01-23,BUY,EXACT/ACCEPTABLE MATCH,31.1,20.7,31.057500000001426,0.6021089913869159
EURJPY_AMR,2024-01-24,BUY,EXACT/ACCEPTABLE MATCH,20.1,13.4,20.129999999998915,-1.09786388474919
EURJPY_AMR,2024-01-26,BUY,EXACT/ACCEPTABLE MATCH,12.3,8.2,12.337499999998158,0.502532928064918
EURJPY_AMR,2024-01-29,BUY,EXACT/ACCEPTABLE MATCH,29.1,19.4,29.11499999999876,0.5976300875837451
EURJPY_AMR,2024-01-30,BUY,EXACT/ACCEPTABLE MATCH,22.0,14.7,22.03499999999821,0.5763557975947825
EURJPY_AMR,2024-01-31,BUY,EXACT/ACCEPTABLE MATCH,22.9,15.2,22.867500000002394,-1.0888816005246482
EURJPY_AMR,2024-02-01,BUY,EXACT/ACCEPTABLE MATCH,41.8,27.9,41.82750000000084,-1.0471579702348723
EURJPY_AMR,2024-02-02,SELL,EXACT/ACCEPTABLE MATCH,25.0,16.7,24.997499999996364,0.5880588058806736
EURJPY_AMR,2024-02-05,SELL,EXACT/ACCEPTABLE MATCH,19.0,12.7,19.027500000002817,0.5623439758243813
EURJPY_AMR,2024-02-06,BUY,EXACT/ACCEPTABLE MATCH,14.5,9.6,14.452500000000157,0.525860577754708
EURJPY_AMR,2024-02-07,SELL,EXACT/ACCEPTABLE MATCH,9.3,6.2,9.30749999999989,0.4512489927477893
EURJPY_AMR,2024-02-08,SELL,EXACT/ACCEPTABLE MATCH,29.6,19.7,29.61750000000052,-1.0669367772431653
EURJPY_AMR,2024-02-09,BUY,EXACT/ACCEPTABLE MATCH,14.0,9.3,13.979999999999391,0.5221745350500941
EURJPY_AMR,2024-02-13,BUY,EXACT/ACCEPTABLE MATCH,16.3,10.8,16.252500000000225,0.5414551607444934
EURJPY_AMR,2024-02-14,BUY,EXACT/ACCEPTABLE MATCH,21.8,14.6,21.84000000000026,0.5769230769230701
EURJPY_AMR,2024-02-15,SELL,EXACT/ACCEPTABLE MATCH,14.5,9.7,14.497499999997387,0.5311260562166847
EURJPY_AMR,2024-02-16,SELL,EXACT/ACCEPTABLE MATCH,19.4,12.9,19.3799999999996,-1.1042311661506936
EURJPY_AMR,2024-02-19,BUY,EXACT/ACCEPTABLE MATCH,12.0,8.0,12.022500000004754,0.4990642545225724
EURJPY_AMR,2024-02-20,BUY,EXACT/ACCEPTABLE MATCH,7.8,5.2,7.844999999996105,0.4079031230084881
EURJPY_AMR,2024-02-21,SELL,EXACT/ACCEPTABLE MATCH,18.3,12.2,18.2775000000035,0.5580631924496264
EURJPY_AMR,2024-02-22,SELL,EXACT/ACCEPTABLE MATCH,12.9,8.6,12.90000000000191,-1.1550387596897516
EURJPY_AMR,2024-02-23,BUY,EXACT/ACCEPTABLE MATCH,11.2,7.5,11.205000000001064,0.4908522980811671
EURJPY_AMR,2024-02-26,BUY,EXACT/ACCEPTABLE MATCH,11.3,7.5,11.264999999998793,0.4882379050155871
EURJPY_AMR,2024-02-27,BUY,EXACT/ACCEPTABLE MATCH,10.1,6.7,10.124999999999318,-1.195061728395142
EURJPY_AMR,2024-02-28,BUY,EXACT/ACCEPTABLE MATCH,10.6,7.1,10.642500000001576,-1.183932346722869
EURJPY_AMR,2024-02-29,BUY,EXACT/ACCEPTABLE MATCH,12.1,8.0,12.052500000001489,0.4978220286247052
EURJPY_AMR,2024-03-01,SELL,EXACT/ACCEPTABLE MATCH,19.2,12.8,19.16249999999877,-1.1063274624919168
EURJPY_AMR,2024-03-04,BUY,EXACT/ACCEPTABLE MATCH,16.8,11.2,16.807499999997333,0.5473746839209555
EURJPY_AMR,2024-03-05,BUY,EXACT/ACCEPTABLE MATCH,19.6,13.1,19.61250000000092,0.5659655831739696
EURJPY_AMR,2024-03-07,BUY,EXACT/ACCEPTABLE MATCH,37.2,24.8,37.18499999999807,-1.0541885168751388
EURJPY_AMR,2024-03-08,BUY,EXACT/ACCEPTABLE MATCH,21.3,14.2,21.284999999998888,-1.0946676062955705
EURJPY_AMR,2024-03-11,BUY,EXACT/ACCEPTABLE MATCH,23.8,15.9,23.775000000000546,-1.085173501577262
EURJPY_AMR,2024-03-12,BUY,EXACT/ACCEPTABLE MATCH,16.4,10.9,16.365000000001828,0.5438435685914456
EURJPY_AMR,2024-03-13,BUY,EXACT/ACCEPTABLE MATCH,15.7,10.4,15.65999999999974,-1.1302681992337351
EURJPY_AMR,2024-03-14,SELL,EXACT/ACCEPTABLE MATCH,19.9,13.3,19.874999999998977,0.5635220125786453
EURJPY_AMR,2024-03-15,SELL,EXACT/ACCEPTABLE MATCH,14.9,9.9,14.895000000004188,-1.1346089291705437
EURJPY_AMR,2024-03-18,BUY,EXACT/ACCEPTABLE MATCH,17.3,11.5,17.2649999999976,0.5502461627570994
EURJPY_AMR,2024-03-19,SELL,EXACT/ACCEPTABLE MATCH,23.8,15.9,23.819999999997776,-1.0831234256927964
EURJPY_AMR,2024-03-20,SELL,EXACT/ACCEPTABLE MATCH,17.0,11.3,17.017500000004304,-1.1164977229319932
EURJPY_AMR,2024-03-21,BUY,EXACT/ACCEPTABLE MATCH,48.0,32.0,47.97750000000036,0.6252931061435001
EURJPY_AMR,2024-03-22,BUY,EXACT/ACCEPTABLE MATCH,12.3,8.2,12.337499999998158,0.502532928064918
EURJPY_AMR,2024-03-25,BUY,EXACT/ACCEPTABLE MATCH,6.8,4.6,8.64000000000118,0.4398148148147547
EURJPY_AMR,2024-03-26,BUY,EXACT/ACCEPTABLE MATCH,14.9,9.9,14.902500000002306,0.5301123972487017
EURJPY_AMR,2024-03-27,SELL,EXACT/ACCEPTABLE MATCH,16.6,11.1,16.627499999999884,-1.1186287776274324
EURJPY_AMR,2024-03-28,BUY,EXACT/ACCEPTABLE MATCH,17.1,11.4,17.13749999999976,0.5485047410649238
EURJPY_AMR,2024-03-29,SELL,EXACT/ACCEPTABLE MATCH,15.2,10.1,15.21749999999571,0.5322819122722052
EURJPY_AMR,2024-04-01,SELL,EXACT/ACCEPTABLE MATCH,15.9,10.6,15.870000000002449,0.5419029615626133
EURJPY_AMR,2024-04-02,BUY,EXACT/ACCEPTABLE MATCH,11.4,7.6,11.35500000000178,-1.1800968736237691
EURJPY_AMR,2024-04-03,SELL,EXACT/ACCEPTABLE MATCH,11.7,7.8,11.70749999999856,0.4954089259022603
EURJPY_AMR,2024-04-04,SELL,EXACT/ACCEPTABLE MATCH,13.9,9.3,13.890000000000668,-1.144708423326079
EURJPY_AMR,2024-04-05,BUY,EXACT/ACCEPTABLE MATCH,29.1,19.4,29.11499999999876,0.5976300875837451
EURJPY_AMR,2024-04-08,SELL,EXACT/ACCEPTABLE MATCH,22.0,14.7,22.049999999998704,-1.088435374149724
EURJPY_AMR,2024-04-09,BUY,EXACT/ACCEPTABLE MATCH,20.7,13.8,20.71500000000128,0.5696355298092817
EURJPY_AMR,2024-04-10,BUY,EXACT/ACCEPTABLE MATCH,11.8,7.9,11.797500000001548,0.5001059546513436
EURJPY_AMR,2024-04-12,BUY,EXACT/ACCEPTABLE MATCH,6.3,4.2,15.637500000001124,-1.1254996003196631
EURJPY_AMR,2024-04-15,BUY,EXACT/ACCEPTABLE MATCH,52.0,34.6,51.967500000000655,0.627315148891126
EURJPY_AMR,2024-04-16,BUY,EXACT/ACCEPTABLE MATCH,8.7,5.8,8.699999999998909,0.436781609195457
EURJPY_AMR,2024-04-17,SELL,EXACT/ACCEPTABLE MATCH,22.5,15.0,22.46250000000174,0.5787423483583303
EURJPY_AMR,2024-04-18,BUY,EXACT/ACCEPTABLE MATCH,18.8,12.5,18.75749999999812,0.5597760895642305
EURJPY_AMR,2024-04-19,BUY,EXACT/ACCEPTABLE MATCH,11.1,7.4,11.107499999995696,0.4861580013506273
EURJPY_AMR,2024-04-22,SELL,EXACT/ACCEPTABLE MATCH,24.5,16.3,24.47999999999837,0.5841503267974245
EURJPY_AMR,2024-04-23,BUY,EXACT/ACCEPTABLE MATCH,10.3,6.9,10.275000000000034,0.4768856447688549
EURJPY_AMR,2024-04-24,BUY,EXACT/ACCEPTABLE MATCH,10.7,7.1,10.665000000000193,0.4781997187060392
EURJPY_AMR,2024-04-25,SELL,EXACT/ACCEPTABLE MATCH,27.7,18.5,27.727499999997463,-1.0711387611577934
EURJPY_AMR,2024-04-26,BUY,EXACT/ACCEPTABLE MATCH,17.9,11.9,17.880000000000962,0.5536912751677555
EURJPY_AMR,2024-04-29,SELL,EXACT/ACCEPTABLE MATCH,55.0,36.6,54.967499999997926,-1.0369763951426234
EURJPY_AMR,2024-04-30,SELL,EXACT/ACCEPTABLE MATCH,47.1,31.4,47.12249999999756,-1.0419650909863132
EURJPY_AMR,2024-05-06,BUY,EXACT/ACCEPTABLE MATCH,18.7,12.4,18.65249999999889,0.5575660099182745
EURJPY_AMR,2024-05-07,BUY,EXACT/ACCEPTABLE MATCH,19.6,13.1,19.61999999999904,0.5657492354740339
EURJPY_AMR,2024-05-08,BUY,EXACT/ACCEPTABLE MATCH,17.3,11.5,17.279999999998097,0.5497685185185791
EURJPY_AMR,2024-05-09,BUY,EXACT/ACCEPTABLE MATCH,17.4,11.6,17.44499999999931,0.5503009458297724
EURJPY_AMR,2024-05-10,BUY,EXACT/ACCEPTABLE MATCH,12.7,8.4,12.667500000000588,0.5052299190842474
EURJPY_AMR,2024-05-13,BUY,EXACT/ACCEPTABLE MATCH,27.2,18.2,27.240000000004727,0.594713656387562
EURJPY_AMR,2024-05-14,SELL,EXACT/ACCEPTABLE MATCH,9.5,6.4,9.547500000003597,-1.204503796804993
EURJPY_AMR,2024-05-15,BUY,EXACT/ACCEPTABLE MATCH,10.5,7.0,10.455000000001746,0.4782400765183324
EURJPY_AMR,2024-05-16,BUY,EXACT/ACCEPTABLE MATCH,36.8,24.5,36.80999999999841,-1.0540613963597305
EURJPY_AMR,2024-05-17,SELL,EXACT/ACCEPTABLE MATCH,42.5,28.4,42.53249999999866,0.620701816258175
EURJPY_AMR,2024-05-20,BUY,EXACT/ACCEPTABLE MATCH,27.2,18.1,27.19499999999897,0.5920205920206145
EURJPY_AMR,2024-05-22,SELL,EXACT/ACCEPTABLE MATCH,17.1,11.4,17.07749999999777,-1.1184306836482212
EURJPY_AMR,2024-05-23,SELL,EXACT/ACCEPTABLE MATCH,18.5,12.3,18.51750000000294,0.5562305926825093
EURJPY_AMR,2024-05-27,BUY,EXACT/ACCEPTABLE MATCH,13.6,9.1,13.597499999997352,0.5221548078691952
EURJPY_AMR,2024-05-28,SELL,EXACT/ACCEPTABLE MATCH,10.9,7.2,10.85250000000002,0.4791522690624271
EURJPY_AMR,2024-05-29,SELL,EXACT/ACCEPTABLE MATCH,11.9,7.9,11.880000000002156,0.4966329966329065
EURJPY_AMR,2024-05-30,BUY,EXACT/ACCEPTABLE MATCH,29.8,19.9,29.78249999999747,-1.067741123142876
EURJPY_AMR,2024-05-31,BUY,EXACT/ACCEPTABLE MATCH,14.9,10.0,14.9475000000038,0.5352065562801784
EURJPY_AMR,2024-06-03,SELL,EXACT/ACCEPTABLE MATCH,25.3,16.8,25.259999999998684,0.5859065716548207
EURJPY_AMR,2024-06-04,SELL,EXACT/ACCEPTABLE MATCH,44.6,29.7,44.60250000000343,0.6210414214449385
EURJPY_AMR,2024-06-05,SELL,EXACT/ACCEPTABLE MATCH,14.0,9.3,14.002500000002271,-1.1426530976609466
EURJPY_AMR,2024-06-06,BUY,EXACT/ACCEPTABLE MATCH,26.7,17.8,26.669999999998595,-1.076115485564361
EURJPY_AMR,2024-06-07,SELL,EXACT/ACCEPTABLE MATCH,26.1,17.4,26.06250000000188,0.5908872901678232
EURJPY_AMR,2024-06-10,BUY,EXACT/ACCEPTABLE MATCH,65.5,43.6,65.46000000000305,0.6355025970057755
EURJPY_AMR,2024-06-11,SELL,EXACT/ACCEPTABLE MATCH,14.9,9.9,14.864999999998927,-1.136898755465941
EURJPY_AMR,2024-06-12,SELL,EXACT/ACCEPTABLE MATCH,12.6,8.4,12.622500000003356,0.5070310952662546
EURJPY_AMR,2024-06-14,SELL,EXACT/ACCEPTABLE MATCH,32.6,21.8,32.63249999999829,0.6067570673408731
EURJPY_AMR,2024-06-17,SELL,EXACT/ACCEPTABLE MATCH,29.0,19.3,29.01750000000192,0.5961919531316915
EURJPY_AMR,2024-06-18,BUY,EXACT/ACCEPTABLE MATCH,20.3,13.5,20.310000000000628,0.5662235352043153
EURJPY_AMR,2024-06-19,BUY,EXACT/ACCEPTABLE MATCH,16.8,11.2,16.807500000001596,0.5473746839208167
EURJPY_AMR,2024-06-20,SELL,EXACT/ACCEPTABLE MATCH,11.3,7.5,11.294999999999789,0.4869411243913327
EURJPY_AMR,2024-06-21,SELL,EXACT/ACCEPTABLE MATCH,9.6,6.4,9.62250000000182,-1.205507924135911
EURJPY_AMR,2024-06-25,BUY,EXACT/ACCEPTABLE MATCH,33.8,22.5,33.764999999999645,-1.0602695098474864
EURJPY_AMR,2024-06-26,BUY,EXACT/ACCEPTABLE MATCH,12.3,8.2,12.292500000000928,0.5043725849094596
EURJPY_AMR,2024-06-27,BUY,EXACT/ACCEPTABLE MATCH,16.7,11.1,16.672500000001378,-1.1216074373968183
EURJPY_AMR,2024-06-28,SELL,EXACT/ACCEPTABLE MATCH,42.2,28.2,42.23999999999961,0.6202651515151572
EURJPY_AMR,2024-07-01,SELL,EXACT/ACCEPTABLE MATCH,54.9,36.6,54.877500000003465,-1.0368548129925088
EURJPY_AMR,2024-07-02,SELL,EXACT/ACCEPTABLE MATCH,15.0,10.0,15.022500000002026,0.5325345315359574
EURJPY_AMR,2024-07-04,BUY,EXACT/ACCEPTABLE MATCH,31.3,20.9,31.29000000000275,-1.064237775647078
EURJPY_AMR,2024-07-05,SELL,EXACT/ACCEPTABLE MATCH,12.0,8.0,11.955000000000382,0.5018820577164206
EURJPY_AMR,2024-07-08,BUY,EXACT/ACCEPTABLE MATCH,70.0,46.7,70.02749999999907,0.6383206597408246
EURJPY_AMR,2024-07-09,SELL,EXACT/ACCEPTABLE MATCH,9.8,6.6,9.824999999997884,-1.2010178117050931
EURJPY_AMR,2024-07-10,SELL,EXACT/ACCEPTABLE MATCH,14.3,9.5,14.29499999999706,-1.140258831759591
EURJPY_AMR,2024-07-11,BUY,EXACT/ACCEPTABLE MATCH,13.8,9.2,13.82250000000056,0.5208898534997076
EURJPY_AMR,2024-07-12,SELL,EXACT/ACCEPTABLE MATCH,49.1,32.7,49.06500000000023,0.6257006012432459
EURJPY_AMR,2024-07-15,SELL,EXACT/ACCEPTABLE MATCH,27.7,18.5,27.742500000002224,0.594755339280839
EURJPY_AMR,2024-07-16,SELL,EXACT/ACCEPTABLE MATCH,40.9,27.3,40.9425000000013,0.6179397936129742
EURJPY_AMR,2024-07-17,SELL,MISMATCH (false positive -- reconstructed signal not in history),,,,
EURJPY_AMR,2024-07-18,BUY,EXACT/ACCEPTABLE MATCH,43.0,28.6,42.97499999999843,-1.0471204188482055
EURJPY_AMR,2024-07-19,BUY,EXACT/ACCEPTABLE MATCH,20.0,13.3,19.965000000001965,0.5659904833457996
EURJPY_AMR,2024-07-22,SELL,EXACT/ACCEPTABLE MATCH,13.6,9.1,13.642499999998847,0.5204324720542862
EURJPY_AMR,2024-07-23,BUY,EXACT/ACCEPTABLE MATCH,26.9,17.9,26.894999999997538,0.5911879531511974
EURJPY_AMR,2024-07-24,SELL,EXACT/ACCEPTABLE MATCH,16.8,11.2,16.814999999999714,-1.1180493606898794
EURJPY_AMR,2024-07-25,BUY,EXACT/ACCEPTABLE MATCH,35.3,23.6,35.32500000000027,0.6114649681528616
EURJPY_AMR,2024-07-26,BUY,EXACT/ACCEPTABLE MATCH,25.1,16.7,25.065000000000737,-1.081188908836992
EURJPY_AMR,2024-07-29,BUY,EXACT/ACCEPTABLE MATCH,22.4,14.9,22.38000000000113,0.5764075067023837
EURJPY_AMR,2024-07-30,BUY,EXACT/ACCEPTABLE MATCH,25.9,17.3,25.89750000000066,-1.077324066029512
EURJPY_AMR,2024-07-31,BUY,EXACT/ACCEPTABLE MATCH,64.4,42.9,64.3800000000013,0.6352904628766569
EURJPY_AMR,2024-08-01,BUY,EXACT/ACCEPTABLE MATCH,75.0,50.0,75.04499999999723,-1.0260510360450774
EURJPY_AMR,2024-08-02,BUY,EXACT/ACCEPTABLE MATCH,47.9,31.9,47.88000000000352,-1.0421888053466235
EURJPY_AMR,2024-08-05,BUY,EXACT/ACCEPTABLE MATCH,48.1,32.1,48.0899999999977,-1.0417966313163318
EURJPY_AMR,2024-08-06,SELL,EXACT/ACCEPTABLE MATCH,131.9,87.9,131.88749999999771,-1.015259217135834
EURJPY_AMR,2024-08-07,BUY,EXACT/ACCEPTABLE MATCH,109.3,72.9,109.2975000000024,0.6486882133625971
EURJPY_AMR,2024-08-08,BUY,EXACT/ACCEPTABLE MATCH,64.6,43.1,64.64999999999748,-1.0301624129930795
EURJPY_AMR,2024-08-09,SELL,EXACT/ACCEPTABLE MATCH,77.4,51.6,77.43000000000393,0.6405785871109064
EURJPY_AMR,2024-08-12,BUY,EXACT/ACCEPTABLE MATCH,28.0,18.7,28.03500000000128,0.5956839664704562
EURJPY_AMR,2024-08-13,BUY,EXACT/ACCEPTABLE MATCH,24.3,16.2,24.3225000000038,0.5838215643950162
EURJPY_AMR,2024-08-14,SELL,EXACT/ACCEPTABLE MATCH,38.7,25.8,38.69250000000335,0.6151062867480246
EURJPY_AMR,2024-08-15,SELL,EXACT/ACCEPTABLE MATCH,21.3,14.2,21.322499999998,0.5721655528198449
EURJPY_AMR,2024-08-16,SELL,EXACT/ACCEPTABLE MATCH,30.3,20.2,30.34499999999696,0.599769319492563
EURJPY_AMR,2024-08-19,SELL,EXACT/ACCEPTABLE MATCH,37.6,25.1,37.63500000000022,0.6137903547229937
EURJPY_AMR,2024-08-20,SELL,EXACT/ACCEPTABLE MATCH,31.1,20.7,31.049999999999045,0.6022544283414034
EURJPY_AMR,2024-08-21,BUY,EXACT/ACCEPTABLE MATCH,22.4,14.9,22.3800000000054,0.5764075067022739
EURJPY_AMR,2024-08-22,SELL,EXACT/ACCEPTABLE MATCH,32.6,21.8,32.64000000000067,0.6066176470588112
EURJPY_AMR,2024-08-23,BUY,EXACT/ACCEPTABLE MATCH,21.9,14.6,21.85500000000076,0.5765271105010096
EURJPY_AMR,2024-08-26,BUY,EXACT/ACCEPTABLE MATCH,43.3,28.8,43.259999999999366,-1.0471567267683926
EURJPY_AMR,2024-08-27,BUY,EXACT/ACCEPTABLE MATCH,24.6,16.4,24.63000000000335,0.5846528623628925
EURJPY_AMR,2024-08-28,BUY,EXACT/ACCEPTABLE MATCH,26.4,17.6,26.392500000004304,0.5910770105142542
EURJPY_AMR,2024-08-29,SELL,EXACT/ACCEPTABLE MATCH,38.4,25.6,38.39249999999765,0.6147033925897362
EURJPY_AMR,2024-08-30,SELL,EXACT/ACCEPTABLE MATCH,22.6,15.1,22.62749999999869,0.5789415534195451
EURJPY_AMR,2024-09-02,BUY,EXACT/ACCEPTABLE MATCH,25.7,17.1,25.687500000002217,0.5878345498782948
EURJPY_AMR,2024-09-03,BUY,EXACT/ACCEPTABLE MATCH,12.0,8.0,12.04500000000337,-1.1623080116227549
EURJPY_AMR,2024-09-04,BUY,EXACT/ACCEPTABLE MATCH,42.2,28.2,42.23250000000149,-1.0465873438702051
EURJPY_AMR,2024-09-05,BUY,EXACT/ACCEPTABLE MATCH,38.7,25.8,38.707499999999584,0.6148679196538205
EURJPY_AMR,2024-09-06,BUY,EXACT/ACCEPTABLE MATCH,26.5,17.7,26.490000000001142,0.5926764816911786
EURJPY_AMR,2024-09-09,BUY,EXACT/ACCEPTABLE MATCH,37.8,25.2,37.83750000000055,0.613148331681524
EURJPY_AMR,2024-09-10,SELL,EXACT/ACCEPTABLE MATCH,36.1,24.0,36.07499999999959,-1.0561330561330682
EURJPY_AMR,2024-09-11,BUY,EXACT/ACCEPTABLE MATCH,13.8,9.2,13.754999999996189,-1.1486732097422303
EURJPY_AMR,2024-09-12,SELL,EXACT/ACCEPTABLE MATCH,29.4,19.6,29.37000000000296,-1.0691181477697254
EURJPY_AMR,2024-09-13,BUY,EXACT/ACCEPTABLE MATCH,27.0,18.0,26.96250000000191,-1.075567918405116
EURJPY_AMR,2024-09-16,BUY,EXACT/ACCEPTABLE MATCH,28.2,18.8,28.24499999999972,0.5947955390334632
EURJPY_AMR,2024-09-17,SELL,EXACT/ACCEPTABLE MATCH,22.4,14.9,22.365000000000634,-1.0909903867650037
EURJPY_AMR,2024-09-18,BUY,EXACT/ACCEPTABLE MATCH,43.5,29.0,43.455000000001576,-1.0470601771947612
EURJPY_AMR,2024-09-19,SELL,EXACT/ACCEPTABLE MATCH,69.0,46.0,69.02999999999793,-1.0285383166739408
EURJPY_AMR,2024-09-20,SELL,EXACT/ACCEPTABLE MATCH,42.4,28.2,42.37499999999983,0.6182890855457251
EURJPY_AMR,2024-09-23,SELL,EXACT/ACCEPTABLE MATCH,25.3,16.9,25.28250000000156,-1.0797982794422354
EURJPY_AMR,2024-09-24,SELL,EXACT/ACCEPTABLE MATCH,21.7,14.5,21.727499999998656,0.5753077896675077
EURJPY_AMR,2024-09-25,BUY,EXACT/ACCEPTABLE MATCH,19.5,13.0,19.514999999999816,0.5636689725851962
EURJPY_AMR,2024-09-26,SELL,EXACT/ACCEPTABLE MATCH,29.3,19.6,29.34750000000008,-1.066530368855947
EURJPY_AMR,2024-09-27,SELL,EXACT/ACCEPTABLE MATCH,28.0,18.6,27.959999999998782,-1.0729613733906045
EURJPY_AMR,2024-09-30,BUY,EXACT/ACCEPTABLE MATCH,35.4,23.6,35.43749999999761,0.6095238095238507
EURJPY_AMR,2024-10-01,SELL,EXACT/ACCEPTABLE MATCH,39.9,26.6,39.89999999999867,-1.050125313283243
EURJPY_AMR,2024-10-02,SELL,EXACT/ACCEPTABLE MATCH,30.7,20.5,30.68999999999562,-1.0654936461389597
EURJPY_AMR,2024-10-03,SELL,EXACT/ACCEPTABLE MATCH,50.1,33.4,50.1074999999986,-1.0397645063114596
EURJPY_AMR,2024-10-04,BUY,EXACT/ACCEPTABLE MATCH,27.9,18.6,27.937500000004437,-1.0702460850110158
EURJPY_AMR,2024-10-07,BUY,EXACT/ACCEPTABLE MATCH,33.0,22.0,33.01500000000033,0.6057852491291777
EURJPY_AMR,2024-10-08,BUY,EXACT/ACCEPTABLE MATCH,52.7,35.1,52.66500000000036,0.6285009019272719
EURJPY_AMR,2024-10-09,BUY,EXACT/ACCEPTABLE MATCH,19.5,13.0,19.46999999999832,0.564971751412478
EURJPY_AMR,2024-10-10,BUY,EXACT/ACCEPTABLE MATCH,25.0,16.7,25.042499999997855,0.5870020964361089
EURJPY_AMR,2024-10-11,SELL,EXACT/ACCEPTABLE MATCH,20.5,13.7,20.542499999997688,0.5695509309967782
EURJPY_AMR,2024-10-14,BUY,EXACT/ACCEPTABLE MATCH,28.4,18.9,28.37250000000182,0.5956471935852996
EURJPY_AMR,2024-10-15,BUY,EXACT/ACCEPTABLE MATCH,14.8,9.9,14.79749999999882,-1.135326913330045
EURJPY_AMR,2024-10-16,BUY,EXACT/ACCEPTABLE MATCH,34.8,23.2,34.7849999999994,0.6094580997556523
EURJPY_AMR,2024-10-17,BUY,EXACT/ACCEPTABLE MATCH,26.4,17.6,26.445000000003915,0.5899035734542518
EURJPY_AMR,2024-10-18,BUY,EXACT/ACCEPTABLE MATCH,15.1,10.1,15.112500000005014,-1.1315136476423049
EURJPY_AMR,2024-10-21,SELL,EXACT/ACCEPTABLE MATCH,17.2,11.5,17.190000000003636,0.5526468877253049
EURJPY_AMR,2024-10-22,BUY,EXACT/ACCEPTABLE MATCH,20.0,13.3,19.9649999999977,0.5659904833459205
EURJPY_AMR,2024-10-23,SELL,EXACT/ACCEPTABLE MATCH,24.0,16.0,24.0374999999986,-1.0816432657306922
EURJPY_AMR,2024-10-24,BUY,EXACT/ACCEPTABLE MATCH,23.3,15.5,23.26500000000067,-1.0874704491725455
EURJPY_AMR,2024-10-28,SELL,EXACT/ACCEPTABLE MATCH,54.0,36.0,54.000000000002046,-1.0370370370369977
EURJPY_AMR,2024-10-29,BUY,EXACT/ACCEPTABLE MATCH,9.4,6.3,9.38250000000238,-1.2150279776175974
EURJPY_AMR,2024-10-30,BUY,EXACT/ACCEPTABLE MATCH,17.7,11.8,17.677500000000634,0.5543770329514721
EURJPY_AMR,2024-10-31,BUY,EXACT/ACCEPTABLE MATCH,17.6,11.7,17.610000000000525,0.5508233957978257
EURJPY_AMR,2024-11-01,SELL,EXACT/ACCEPTABLE MATCH,27.9,18.6,27.90749999999917,-1.0713965779808612
EURJPY_AMR,2024-11-04,BUY,EXACT/ACCEPTABLE MATCH,24.6,16.4,24.56250000000324,-1.0829516539438775
EURJPY_AMR,2024-11-05,BUY,EXACT/ACCEPTABLE MATCH,12.9,8.6,12.922499999996262,0.5107370864772226
