control,strategy,symbol,direction,original_R,vol_state,prior_concurrency,session,classification
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.5476190476189342,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,0.5730659025787904,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,0.5433255269320576,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,BUY,-1.0951111111110006,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,-1.088986387670146,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,-1.1931818181817089,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.5925925925926385,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,-1.2065439672806089,NORMAL,0,ASIAN,LOSER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,SELL,0.7484643250906136,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,0.4833561331509571,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.5871779508688397,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,0.5711610486891587,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.4082934609251447,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,-1.111111111111069,NORMAL,0,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,0.5791464073474156,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,SELL,0.7420546932742008,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,-1.102181400689079,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.5642633228840079,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,0.5330599692465497,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_ARB,CADJPY,SELL,1.631944444444463,NORMAL,4,LONDON,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.563081009296138,NORMAL,2,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.56079664570236,NORMAL,2,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,0.5139833711262254,NORMAL,2,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_ARB,CADJPY,SELL,-1.0520833333333324,NORMAL,0,LONDON,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.5511580181765152,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.5633074935400924,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,0.5325244354566114,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_ARB,CADJPY,BUY,1.2690909090909157,NORMAL,0,LONDON,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,0.45797553994269,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.5658056580566085,NORMAL,3,ASIAN,WINNER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,BUY,0.7393658159319375,NORMAL,3,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.6016731016731008,NORMAL,3,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,0.5675915368047453,NORMAL,2,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,0.4738213693438208,NORMAL,2,ASIAN,WINNER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,BUY,0.7253837072019061,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_ARB,CADJPY,SELL,-1.0668896321070505,NORMAL,2,LONDON,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,0.5867475973697595,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,-1.1153573956122986,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,-1.1285061969992318,NORMAL,0,ASIAN,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,-1.051458538184265,NORMAL,3,ASIAN,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,-1.0745927407831084,NORMAL,3,ASIAN,LOSER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,BUY,-1.0553656869446593,NORMAL,3,ASIAN,LOSER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,SELL,0.747784045124908,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.5439653840210213,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,-0.6998970739597307,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,-1.0661497455778255,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,-1.1451942740287346,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,-1.124049060704894,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,0.5818942961799581,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_ARB,CADJPY,BUY,-1.0480769230769311,NORMAL,1,LONDON,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,-1.1478072550079923,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,-1.101928374655539,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,SELL,-1.1646586345377097,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,0.537634408602135,NORMAL,3,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,-1.0592040923794792,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,-1.0925860234126392,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,-1.0735837161126571,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,-1.058294642199045,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,BUY,-1.0577572418695451,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,0.6074140241179086,NORMAL,4,ASIAN,WINNER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,-1.0789290335422446,NORMAL,4,ASIAN,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,SELL,-1.164086687306577,NORMAL,0,ASIAN,LOSER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,-1.0827629122589255,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,SELL,-1.0687285223367815,NORMAL,1,ASIAN,LOSER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,-1.1259541984734636,NORMAL,2,ASIAN,LOSER
D_transition_high_to_normal,GBPUSD_MONDAY,GBPUSD,BUY,0.7343399611302142,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,0.5564648117839309,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,0.6077956397268796,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_ARB,CADJPY,SELL,-1.0696864111498028,NORMAL,2,LONDON,LOSER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,SELL,0.7479726506598974,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,0.6183228886899015,NORMAL,1,ASIAN,WINNER
D_transition_high_to_normal,GBPJPY_AMR,GBPJPY,BUY,0.7421361293761382,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.570485619990438,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,SELL,-1.0915371329880028,NORMAL,0,ASIAN,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.5615662029880716,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,0.4723247232471072,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,SELL,0.569841844742156,NORMAL,0,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_ARB,CADJPY,SELL,0.2135849056603769,NORMAL,0,LONDON,WINNER
D_transition_high_to_normal,EURJPY_AMR,EURJPY,BUY,0.5954557325672399,NORMAL,3,ASIAN,WINNER
D_transition_high_to_normal,CADJPY_AMR,CADJPY,BUY,-1.1045674649915562,NORMAL,3,ASIAN,LOSER
D_transition_high_to_normal,AUDJPY_AMR,AUDJPY,BUY,0.5842137973897417,NORMAL,3,ASIAN,WINNER
E_concurrency5_agnostic,CADJPY_ARB,CADJPY,BUY,1.7211155378485974,HIGH,5,LONDON,WINNER
E_concurrency5_agnostic,CADJPY_ARB,CADJPY,BUY,-1.0645161290322502,NORMAL,5,LONDON,LOSER
