strategy,entry_time,r_multiple,prior_open_count,prior_jpy_open,prior_long_open,prior_short_open,prior_amr_open,prior_arb_open,prior_max_ccy_concentration,prior_n_factors,own_is_jpy,own_dir,own_mechanism,own_vol_pctile_atr
EURJPY_AMR,2025-11-19 04:00:00+00:00,0.5691056910569315,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2120841909567757
CADJPY_AMR,2025-11-20 03:45:00+00:00,0.5992133232906427,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7166626829203516
GBPJPY_AMR,2025-11-20 03:45:00+00:00,-1.05164319248824,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6892480543971952
CADJPY_ARB,2025-11-20 07:00:00+00:00,-1.0518134715026024,2,2,0,2,2,0,1.0,3,True,BUY,ARB,0.4993868955589913
EURJPY_AMR,2025-11-21 01:00:00+00:00,0.6159624413145225,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6929287563906779
GBPUSD_MONDAY,2025-11-24 00:00:00+00:00,0.1629504640231413,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.7211287139275617
AUDJPY_AMR,2025-11-24 01:00:00+00:00,0.6126495726495583,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.9126523659977644
EURJPY_AMR,2025-11-24 01:00:00+00:00,-1.1015576323988194,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.6689994024301176
CADJPY_AMR,2025-11-24 01:45:00+00:00,0.5978449774070191,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.7935224284917537
AUDJPY_AMR,2025-11-25 01:00:00+00:00,0.5675915368047453,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.3833368818864108
EURJPY_AMR,2025-11-25 01:00:00+00:00,0.4738213693438208,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.131120111546378
GBPJPY_AMR,2025-11-25 02:45:00+00:00,0.7253837072019061,1,1,0,1,1,0,1.0,2,True,BUY,AMR,0.4118436080639592
CADJPY_ARB,2025-11-25 08:00:00+00:00,-1.0668896321070505,2,2,1,1,2,0,1.0,3,True,SELL,ARB,0.2288212400703737
AUDJPY_AMR,2025-11-26 00:00:00+00:00,0.5620232838218258,2,2,1,1,1,1,1.0,3,True,BUY,AMR,0.5431814552616171
EURJPY_AMR,2025-11-26 00:00:00+00:00,0.5675840978593698,2,2,1,1,1,1,1.0,3,True,BUY,AMR,0.2646437819533895
CADJPY_AMR,2025-11-26 03:00:00+00:00,0.6020665527622033,1,1,0,1,0,1,1.0,2,True,SELL,AMR,0.5155897272461689
EURJPY_AMR,2025-11-27 00:00:00+00:00,0.5231607629428338,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.1379191288759046
GBPJPY_AMR,2025-11-27 01:45:00+00:00,-1.1115789473685451,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3817896889691625
CADJPY_AMR,2025-11-27 02:00:00+00:00,-1.0818713450292563,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.3492550394390885
AUDJPY_AMR,2025-11-27 02:00:00+00:00,-1.136898755465941,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.309149944110289
AUDJPY_AMR,2025-11-28 00:00:00+00:00,0.4523424878837251,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.0055091286527918
EURJPY_AMR,2025-11-28 00:00:00+00:00,0.4127579737337475,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.0099462187105769
CADJPY_AMR,2025-11-28 00:00:00+00:00,0.5438435685915164,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.0497171540116325
EURJPY_AMR,2025-12-01 00:00:00+00:00,0.5847953216374199,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.2652280725051457
CADJPY_AMR,2025-12-01 00:00:00+00:00,0.5232974910394067,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.4458476084242955
GBPJPY_AMR,2025-12-01 00:00:00+00:00,0.7425320056899424,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.5721931525405721
AUDJPY_AMR,2025-12-01 00:00:00+00:00,0.5916942300624887,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.4949433118645872
GBPUSD_MONDAY,2025-12-01 00:00:00+00:00,-0.1699637427644555,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.4928255187496666
EURJPY_AMR,2025-12-02 00:00:00+00:00,0.5239865462914634,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.0980811367107097
CADJPY_AMR,2025-12-02 00:00:00+00:00,0.5241428827857832,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.2209252914774387
GBPJPY_AMR,2025-12-02 03:00:00+00:00,-1.063510848126103,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2493691731520093
AUDJPY_AMR,2025-12-02 03:00:00+00:00,-1.0871199914062228,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2167722361207217
CADJPY_ARB,2025-12-02 08:00:00+00:00,-1.0666666666666262,2,2,0,2,2,0,1.0,3,True,BUY,ARB,0.1771605267366849
AUDJPY_AMR,2025-12-03 00:00:00+00:00,0.5065359477123639,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.2107574386543886
EURJPY_AMR,2025-12-03 04:15:00+00:00,0.5597359735973647,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.1967864019653409
EURJPY_AMR,2025-12-04 01:30:00+00:00,-1.1896264572922566,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.223995750614169
AUDJPY_AMR,2025-12-04 02:15:00+00:00,-1.1058201058200638,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.2130462553893649
GBPJPY_AMR,2025-12-05 00:00:00+00:00,0.7332908975174395,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.2880156179446997
CADJPY_AMR,2025-12-05 00:00:00+00:00,0.4819277108432953,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.1941943537035561
AUDJPY_AMR,2025-12-05 00:00:00+00:00,0.5215794306703404,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.2363336349603449
EURJPY_AMR,2025-12-05 00:00:00+00:00,0.4915912031049155,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.1084124560122169
CADJPY_ARB,2025-12-05 07:00:00+00:00,-1.0533333333333332,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.3141760409447139
AUDJPY_AMR,2025-12-08 00:00:00+00:00,0.5772384388323974,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.316255921647948
EURJPY_AMR,2025-12-08 00:00:00+00:00,0.5815831987075664,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.2296527455016267
GBPJPY_AMR,2025-12-08 00:00:00+00:00,0.7469095640858786,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.5741055539323754
GBPUSD_MONDAY,2025-12-08 00:00:00+00:00,-0.0568990042674255,3,3,3,0,3,0,1.0,4,False,BUY,MONDAY,0.2771110044273751
CADJPY_AMR,2025-12-08 00:15:00+00:00,0.5754385964911776,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.7180038775130799
CADJPY_AMR,2025-12-09 02:45:00+00:00,0.5385878489325933,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2657424375215786
EURJPY_AMR,2025-12-09 02:45:00+00:00,0.5604958232281784,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.227262465971715
CADJPY_AMR,2025-12-10 00:00:00+00:00,0.4681933842239177,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.3049557804159031
GBPJPY_AMR,2025-12-10 00:00:00+00:00,0.7081284350592547,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.3855879306223272
EURJPY_AMR,2025-12-10 02:45:00+00:00,0.5949447942330658,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3202974570081668
AUDJPY_AMR,2025-12-10 03:00:00+00:00,-1.1560242140210115,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.3237344972587427
EURJPY_AMR,2025-12-11 01:30:00+00:00,0.6106022758812424,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.6950136113139898
CADJPY_AMR,2025-12-11 01:30:00+00:00,-1.0646766169154578,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.6887631795607255
GBPJPY_AMR,2025-12-11 01:30:00+00:00,-1.054425317336078,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.6282504183378045
AUDJPY_AMR,2025-12-11 01:30:00+00:00,-1.0612370815980388,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.7107574386543887
EURJPY_AMR,2025-12-12 02:15:00+00:00,0.5867475973697595,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.3768275678905783
AUDJPY_AMR,2025-12-12 02:15:00+00:00,-1.1153573956122986,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.4672512907861819
AUDJPY_AMR,2025-12-15 00:00:00+00:00,0.5270362765229659,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.5947330600947464
GBPUSD_MONDAY,2025-12-15 00:00:00+00:00,-0.0171593270326429,1,1,1,0,1,0,1.0,2,False,BUY,MONDAY,0.3638448818477623
CADJPY_AMR,2025-12-15 00:30:00+00:00,0.5584926121729564,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.6006825485353092
EURJPY_AMR,2025-12-15 00:30:00+00:00,0.5610171713199619,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.4267976893964544
CADJPY_ARB,2025-12-15 07:00:00+00:00,-1.029673590504441,1,0,1,0,0,0,1.0,2,True,SELL,ARB,0.4449005704536973
EURJPY_AMR,2025-12-16 00:00:00+00:00,0.4975753742357461,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.3449306154969789
CADJPY_AMR,2025-12-16 00:00:00+00:00,0.5195755579948929,4,4,3,1,3,1,1.0,5,True,BUY,AMR,0.3487769898812843
GBPJPY_AMR,2025-12-16 00:00:00+00:00,0.7093377666944573,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.2887062073361842
AUDJPY_AMR,2025-12-16 00:00:00+00:00,0.5635259144371062,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.2205780592963219
EURJPY_AMR,2025-12-17 02:30:00+00:00,0.5502461627570994,3,3,2,1,2,1,1.0,3,True,BUY,AMR,0.4309673992430781
AUDJPY_AMR,2025-12-17 02:30:00+00:00,0.588521874695529,3,3,2,1,2,1,1.0,3,True,BUY,AMR,0.5764358332889764
CADJPY_AMR,2025-12-17 02:30:00+00:00,0.5364356115689157,3,3,2,1,2,1,1.0,4,True,BUY,AMR,0.5229729370833666
